RUN	sushiShopLoad.sushiShopLoadSimulation	sushishoploadsimulation	1599839557089	 	3.3.1
USER	scenarioThree	3812	START	1599839770597	1599839770597
REQUEST	3807		makeAnOrder	1599839770564	1599839770617	OK	 
USER	scenarioThree	3807	END	1599839770467	1599839770617
USER	scenarioThree	3813	START	1599839770618	1599839770618
REQUEST	3808		openMainPage	1599839770553	1599839770650	OK	 
REQUEST	3809		openMainPage	1599839770587	1599839770683	OK	 
REQUEST	3810		openMainPage	1599839770589	1599839770686	OK	 
REQUEST	3811		openMainPage	1599839770596	1599839770693	OK	 
REQUEST	3812		openMainPage	1599839770597	1599839770693	OK	 
REQUEST	3808		makeAnOrder	1599839770651	1599839770702	OK	 
USER	scenarioThree	3808	END	1599839770553	1599839770702
USER	scenarioThree	3814	START	1599839770702	1599839770702
REQUEST	3813		openMainPage	1599839770618	1599839770714	OK	 
REQUEST	3809		makeAnOrder	1599839770683	1599839770734	OK	 
USER	scenarioThree	3809	END	1599839770587	1599839770734
USER	scenarioThree	3815	START	1599839770734	1599839770734
REQUEST	3810		makeAnOrder	1599839770687	1599839770737	OK	 
USER	scenarioThree	3810	END	1599839770589	1599839770737
USER	scenarioThree	3816	START	1599839770737	1599839770737
REQUEST	3811		makeAnOrder	1599839770693	1599839770744	OK	 
USER	scenarioThree	3811	END	1599839770596	1599839770744
USER	scenarioThree	3817	START	1599839770744	1599839770744
REQUEST	3812		makeAnOrder	1599839770693	1599839770745	OK	 
USER	scenarioThree	3812	END	1599839770597	1599839770745
USER	scenarioThree	3818	START	1599839770745	1599839770745
REQUEST	3813		makeAnOrder	1599839770714	1599839770767	OK	 
USER	scenarioThree	3813	END	1599839770618	1599839770768
USER	scenarioThree	3819	START	1599839770768	1599839770768
REQUEST	3814		openMainPage	1599839770703	1599839770804	OK	 
REQUEST	3800		openMainPage	1599839770336	1599839770809	OK	 
REQUEST	3816		openMainPage	1599839770737	1599839770832	OK	 
REQUEST	3815		openMainPage	1599839770735	1599839770832	OK	 
REQUEST	3817		openMainPage	1599839770744	1599839770840	OK	 
REQUEST	3818		openMainPage	1599839770746	1599839770842	OK	 
REQUEST	3814		makeAnOrder	1599839770804	1599839770857	OK	 
USER	scenarioThree	3814	END	1599839770702	1599839770858
USER	scenarioThree	3820	START	1599839770858	1599839770858
REQUEST	3800		makeAnOrder	1599839770810	1599839770860	OK	 
USER	scenarioThree	3800	END	1599839770336	1599839770860
USER	scenarioThree	3821	START	1599839770860	1599839770860
REQUEST	3819		openMainPage	1599839770768	1599839770864	OK	 
REQUEST	3815		makeAnOrder	1599839770832	1599839770884	OK	 
USER	scenarioThree	3815	END	1599839770734	1599839770884
REQUEST	3816		makeAnOrder	1599839770832	1599839770885	OK	 
USER	scenarioThree	3816	END	1599839770737	1599839770885
USER	scenarioThree	3822	START	1599839770884	1599839770884
USER	scenarioThree	3823	START	1599839770885	1599839770885
REQUEST	3817		makeAnOrder	1599839770840	1599839770894	OK	 
USER	scenarioThree	3817	END	1599839770744	1599839770894
USER	scenarioThree	3824	START	1599839770894	1599839770894
REQUEST	3818		makeAnOrder	1599839770843	1599839770894	OK	 
USER	scenarioThree	3818	END	1599839770745	1599839770894
USER	scenarioThree	3825	START	1599839770895	1599839770895
REQUEST	3819		makeAnOrder	1599839770864	1599839770916	OK	 
USER	scenarioThree	3819	END	1599839770768	1599839770916
USER	scenarioThree	3826	START	1599839770916	1599839770916
REQUEST	3820		openMainPage	1599839770858	1599839770957	OK	 
REQUEST	3821		openMainPage	1599839770861	1599839770958	OK	 
REQUEST	3822		openMainPage	1599839770885	1599839770981	OK	 
REQUEST	3823		openMainPage	1599839770888	1599839770986	OK	 
REQUEST	3824		openMainPage	1599839770894	1599839770992	OK	 
REQUEST	3825		openMainPage	1599839770895	1599839770992	OK	 
REQUEST	3820		makeAnOrder	1599839770957	1599839771012	OK	 
REQUEST	3821		makeAnOrder	1599839770958	1599839771012	OK	 
USER	scenarioThree	3820	END	1599839770858	1599839771012
USER	scenarioThree	3821	END	1599839770860	1599839771012
USER	scenarioThree	3828	START	1599839771013	1599839771013
USER	scenarioThree	3827	START	1599839771013	1599839771013
REQUEST	3822		makeAnOrder	1599839770981	1599839771033	OK	 
USER	scenarioThree	3822	END	1599839770884	1599839771033
USER	scenarioThree	3829	START	1599839771033	1599839771033
REQUEST	3823		makeAnOrder	1599839770986	1599839771037	OK	 
USER	scenarioThree	3823	END	1599839770885	1599839771037
USER	scenarioThree	3830	START	1599839771037	1599839771037
REQUEST	3825		makeAnOrder	1599839770993	1599839771046	OK	 
USER	scenarioThree	3825	END	1599839770895	1599839771046
USER	scenarioThree	3831	START	1599839771046	1599839771046
REQUEST	3824		makeAnOrder	1599839770992	1599839771046	OK	 
USER	scenarioThree	3824	END	1599839770894	1599839771047
USER	scenarioThree	3832	START	1599839771047	1599839771047
REQUEST	3743		openMainPage	1599839768947	1599839771061	OK	 
REQUEST	3828		openMainPage	1599839771013	1599839771116	OK	 
REQUEST	3743		makeAnOrder	1599839771061	1599839771116	OK	 
USER	scenarioThree	3743	END	1599839768946	1599839771116
USER	scenarioThree	3833	START	1599839771116	1599839771116
REQUEST	3833		openMainPage	1599839771117	1599839771121	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
REQUEST	3833		makeAnOrder	1599839771122	1599839771124	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
USER	scenarioThree	3833	END	1599839771116	1599839771124
USER	scenarioThree	3834	START	1599839771124	1599839771124
REQUEST	3834		openMainPage	1599839771125	1599839771127	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
REQUEST	3834		makeAnOrder	1599839771127	1599839771131	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
USER	scenarioThree	3834	END	1599839771124	1599839771131
USER	scenarioThree	3835	START	1599839771131	1599839771131
REQUEST	3779		openMainPage	1599839769978	1599839771133	OK	 
REQUEST	3830		openMainPage	1599839771038	1599839771134	OK	 
REQUEST	3829		openMainPage	1599839771034	1599839771134	OK	 
REQUEST	3835		openMainPage	1599839771131	1599839771136	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
REQUEST	3835		makeAnOrder	1599839771136	1599839771139	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
USER	scenarioThree	3835	END	1599839771131	1599839771139
USER	scenarioThree	3836	START	1599839771139	1599839771139
REQUEST	3836		openMainPage	1599839771139	1599839771142	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
REQUEST	3832		openMainPage	1599839771047	1599839771145	OK	 
REQUEST	3836		makeAnOrder	1599839771142	1599839771145	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
USER	scenarioThree	3836	END	1599839771139	1599839771145
USER	scenarioThree	3837	START	1599839771145	1599839771145
REQUEST	3831		openMainPage	1599839771046	1599839771146	OK	 
REQUEST	3837		openMainPage	1599839771146	1599839771153	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
REQUEST	3837		makeAnOrder	1599839771153	1599839771157	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
USER	scenarioThree	3837	END	1599839771145	1599839771157
USER	scenarioThree	3838	START	1599839771157	1599839771157
REQUEST	3838		openMainPage	1599839771158	1599839771162	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
REQUEST	3838		makeAnOrder	1599839771162	1599839771167	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
USER	scenarioThree	3838	END	1599839771157	1599839771167
USER	scenarioThree	3839	START	1599839771167	1599839771167
REQUEST	3828		makeAnOrder	1599839771116	1599839771168	OK	 
USER	scenarioThree	3828	END	1599839771013	1599839771169
USER	scenarioThree	3840	START	1599839771169	1599839771169
REQUEST	3779		makeAnOrder	1599839771134	1599839771185	OK	 
USER	scenarioThree	3779	END	1599839769978	1599839771185
USER	scenarioThree	3841	START	1599839771185	1599839771185
REQUEST	3830		makeAnOrder	1599839771134	1599839771187	OK	 
USER	scenarioThree	3830	END	1599839771037	1599839771187
USER	scenarioThree	3842	START	1599839771187	1599839771187
REQUEST	3829		makeAnOrder	1599839771134	1599839771188	OK	 
USER	scenarioThree	3829	END	1599839771033	1599839771188
USER	scenarioThree	3843	START	1599839771188	1599839771188
REQUEST	3832		makeAnOrder	1599839771145	1599839771199	OK	 
USER	scenarioThree	3832	END	1599839771047	1599839771199
USER	scenarioThree	3844	START	1599839771199	1599839771199
REQUEST	3831		makeAnOrder	1599839771146	1599839771204	OK	 
USER	scenarioThree	3831	END	1599839771046	1599839771204
USER	scenarioThree	3845	START	1599839771204	1599839771204
REQUEST	3826		openMainPage	1599839770917	1599839771372	OK	 
REQUEST	3792		openMainPage	1599839770233	1599839771394	OK	 
REQUEST	3826		makeAnOrder	1599839771373	1599839771428	OK	 
USER	scenarioThree	3826	END	1599839770916	1599839771428
USER	scenarioThree	3846	START	1599839771428	1599839771428
REQUEST	3792		makeAnOrder	1599839771394	1599839771446	OK	 
USER	scenarioThree	3792	END	1599839770233	1599839771447
USER	scenarioThree	3847	START	1599839771447	1599839771447
REQUEST	3801		openMainPage	1599839770389	1599839771553	OK	 
REQUEST	3801		makeAnOrder	1599839771553	1599839771606	OK	 
USER	scenarioThree	3801	END	1599839770389	1599839771606
USER	scenarioThree	3848	START	1599839771606	1599839771606
REQUEST	3840		openMainPage	1599839771169	1599839772192	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
REQUEST	3841		openMainPage	1599839771185	1599839772192	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
REQUEST	3842		openMainPage	1599839771187	1599839772192	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
REQUEST	3839		openMainPage	1599839771168	1599839772192	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
REQUEST	3840		makeAnOrder	1599839772192	1599839772195	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
USER	scenarioThree	3840	END	1599839771169	1599839772196
USER	scenarioThree	3849	START	1599839772196	1599839772196
REQUEST	3841		makeAnOrder	1599839772192	1599839772197	KO	i.n.c.AbstractChannel$AnnotatedNoRouteToHostException: Нет маршрута до узла: /185.233.0.230:3000
USER	scenarioThree	3841	END	1599839771185	1599839772197
USER	scenarioThree	3850	START	1599839772197	1599839772197
REQUEST	3850		openMainPage	1599839772197	1599839773309	OK	 
REQUEST	3839		makeAnOrder	1599839772193	1599839773313	OK	 
USER	scenarioThree	3839	END	1599839771167	1599839773313
USER	scenarioThree	3851	START	1599839773313	1599839773313
REQUEST	3842		makeAnOrder	1599839772192	1599839773314	OK	 
USER	scenarioThree	3842	END	1599839771187	1599839773314
USER	scenarioThree	3852	START	1599839773314	1599839773314
REQUEST	3850		makeAnOrder	1599839773309	1599839773364	OK	 
USER	scenarioThree	3850	END	1599839772197	1599839773364
USER	scenarioThree	3853	START	1599839773364	1599839773364
REQUEST	3851		openMainPage	1599839773313	1599839773409	OK	 
REQUEST	3853		openMainPage	1599839773365	1599839773461	OK	 
REQUEST	3851		makeAnOrder	1599839773410	1599839773462	OK	 
USER	scenarioThree	3851	END	1599839773313	1599839773462
USER	scenarioThree	3854	START	1599839773462	1599839773462
REQUEST	3853		makeAnOrder	1599839773462	1599839773514	OK	 
USER	scenarioThree	3853	END	1599839773364	1599839773514
USER	scenarioThree	3855	START	1599839773514	1599839773514
REQUEST	3854		openMainPage	1599839773463	1599839773560	OK	 
REQUEST	3855		openMainPage	1599839773514	1599839773612	OK	 
REQUEST	3854		makeAnOrder	1599839773560	1599839773613	OK	 
USER	scenarioThree	3854	END	1599839773462	1599839773613
USER	scenarioThree	3856	START	1599839773613	1599839773613
REQUEST	3855		makeAnOrder	1599839773612	1599839773665	OK	 
USER	scenarioThree	3855	END	1599839773514	1599839773665
USER	scenarioThree	3857	START	1599839773665	1599839773665
REQUEST	3856		openMainPage	1599839773613	1599839773710	OK	 
REQUEST	3856		makeAnOrder	1599839773710	1599839773762	OK	 
USER	scenarioThree	3856	END	1599839773613	1599839773763
USER	scenarioThree	3858	START	1599839773763	1599839773763
REQUEST	3857		openMainPage	1599839773665	1599839773766	OK	 
REQUEST	3857		makeAnOrder	1599839773766	1599839773820	OK	 
USER	scenarioThree	3857	END	1599839773665	1599839773820
USER	scenarioThree	3859	START	1599839773820	1599839773820
REQUEST	3858		openMainPage	1599839773763	1599839773859	OK	 
REQUEST	3858		makeAnOrder	1599839773859	1599839773910	OK	 
USER	scenarioThree	3858	END	1599839773763	1599839773911
USER	scenarioThree	3860	START	1599839773911	1599839773911
REQUEST	3859		openMainPage	1599839773820	1599839773919	OK	 
REQUEST	3859		makeAnOrder	1599839773919	1599839773975	OK	 
USER	scenarioThree	3859	END	1599839773820	1599839773975
USER	scenarioThree	3861	START	1599839773975	1599839773975
REQUEST	3860		openMainPage	1599839773911	1599839774009	OK	 
REQUEST	3860		makeAnOrder	1599839774009	1599839774061	OK	 
USER	scenarioThree	3860	END	1599839773911	1599839774061
USER	scenarioThree	3862	START	1599839774061	1599839774061
REQUEST	3861		openMainPage	1599839773976	1599839774083	OK	 
REQUEST	3861		makeAnOrder	1599839774083	1599839774134	OK	 
USER	scenarioThree	3861	END	1599839773975	1599839774134
USER	scenarioThree	3863	START	1599839774134	1599839774134
REQUEST	3862		openMainPage	1599839774062	1599839774159	OK	 
REQUEST	3862		makeAnOrder	1599839774160	1599839774211	OK	 
USER	scenarioThree	3862	END	1599839774061	1599839774212
USER	scenarioThree	3864	START	1599839774212	1599839774212
REQUEST	3863		openMainPage	1599839774135	1599839774236	OK	 
REQUEST	3863		makeAnOrder	1599839774236	1599839774288	OK	 
USER	scenarioThree	3863	END	1599839774134	1599839774288
USER	scenarioThree	3865	START	1599839774288	1599839774288
REQUEST	3864		openMainPage	1599839774212	1599839774309	OK	 
REQUEST	3849		openMainPage	1599839772196	1599839774323	OK	 
REQUEST	3844		openMainPage	1599839771199	1599839774333	OK	 
REQUEST	3845		openMainPage	1599839771205	1599839774334	OK	 
REQUEST	3864		makeAnOrder	1599839774309	1599839774361	OK	 
USER	scenarioThree	3864	END	1599839774212	1599839774361
USER	scenarioThree	3866	START	1599839774361	1599839774361
REQUEST	3849		makeAnOrder	1599839774323	1599839774375	OK	 
USER	scenarioThree	3849	END	1599839772196	1599839774375
USER	scenarioThree	3867	START	1599839774376	1599839774376
REQUEST	3844		makeAnOrder	1599839774333	1599839774386	OK	 
USER	scenarioThree	3844	END	1599839771199	1599839774386
USER	scenarioThree	3868	START	1599839774386	1599839774386
REQUEST	3845		makeAnOrder	1599839774334	1599839774387	OK	 
USER	scenarioThree	3845	END	1599839771204	1599839774387
USER	scenarioThree	3869	START	1599839774387	1599839774387
REQUEST	3865		openMainPage	1599839774288	1599839774389	OK	 
REQUEST	3865		makeAnOrder	1599839774389	1599839774444	OK	 
USER	scenarioThree	3865	END	1599839774288	1599839774444
USER	scenarioThree	3870	START	1599839774444	1599839774444
REQUEST	3866		openMainPage	1599839774361	1599839774459	OK	 
REQUEST	3852		openMainPage	1599839773314	1599839774463	OK	 
REQUEST	3867		openMainPage	1599839774376	1599839774474	OK	 
REQUEST	3868		openMainPage	1599839774387	1599839774486	OK	 
REQUEST	3869		openMainPage	1599839774388	1599839774486	OK	 
REQUEST	3866		makeAnOrder	1599839774459	1599839774512	OK	 
USER	scenarioThree	3866	END	1599839774361	1599839774512
USER	scenarioThree	3871	START	1599839774512	1599839774512
REQUEST	3852		makeAnOrder	1599839774463	1599839774513	OK	 
USER	scenarioThree	3852	END	1599839773314	1599839774513
USER	scenarioThree	3872	START	1599839774513	1599839774513
REQUEST	3867		makeAnOrder	1599839774474	1599839774527	OK	 
USER	scenarioThree	3867	END	1599839774376	1599839774527
USER	scenarioThree	3873	START	1599839774527	1599839774527
REQUEST	3868		makeAnOrder	1599839774486	1599839774540	OK	 
USER	scenarioThree	3868	END	1599839774386	1599839774540
REQUEST	3869		makeAnOrder	1599839774486	1599839774540	OK	 
USER	scenarioThree	3869	END	1599839774387	1599839774540
USER	scenarioThree	3875	START	1599839774540	1599839774540
USER	scenarioThree	3874	START	1599839774540	1599839774540
REQUEST	3846		openMainPage	1599839771429	1599839774557	OK	 
REQUEST	3847		openMainPage	1599839771447	1599839774589	OK	 
REQUEST	3846		makeAnOrder	1599839774557	1599839774609	OK	 
USER	scenarioThree	3846	END	1599839771428	1599839774609
USER	scenarioThree	3876	START	1599839774609	1599839774609
REQUEST	3871		openMainPage	1599839774513	1599839774609	OK	 
REQUEST	3873		openMainPage	1599839774527	1599839774624	OK	 
REQUEST	3875		openMainPage	1599839774541	1599839774637	OK	 
REQUEST	3874		openMainPage	1599839774541	1599839774638	OK	 
REQUEST	3847		makeAnOrder	1599839774589	1599839774641	OK	 
USER	scenarioThree	3847	END	1599839771447	1599839774641
USER	scenarioThree	3877	START	1599839774641	1599839774641
REQUEST	3871		makeAnOrder	1599839774610	1599839774662	OK	 
USER	scenarioThree	3871	END	1599839774512	1599839774662
USER	scenarioThree	3878	START	1599839774662	1599839774662
REQUEST	3873		makeAnOrder	1599839774625	1599839774675	OK	 
USER	scenarioThree	3873	END	1599839774527	1599839774676
USER	scenarioThree	3879	START	1599839774676	1599839774676
REQUEST	3875		makeAnOrder	1599839774637	1599839774691	OK	 
USER	scenarioThree	3875	END	1599839774540	1599839774691
